date,T,c,h,l,n,o,t,v,vw
2025-10-13,WMT,102.12,102.45,101.07,182604,101.37,1760385600000,10871182.0,101.9415
2025-10-13,VZ,39.75,40.155,39.405,165308,39.75,1760385600000,26453704.0,39.7207
2025-10-13,PG,147.49,149.4299,146.965,148638,149,1760385600000,7511103.0,147.7286
2025-10-13,BA,215.56,215.8,212.06,93857,212.09,1760385600000,5657285.0,214.7723
2025-10-13,GS,786.78,791.05,777.88,91238,777.88,1760385600000,2766010.0,786.4206
2025-10-13,IBM,277.22,282.4399,274.64,92316,279.79,1760385600000,4333836.0,277.8848
2025-10-13,AXP,323.12,324.3576,319.06,56165,319.17,1760385600000,1693074.0,322.7794
2025-10-13,CRM,248.75,249.3499,242.365,146141,242.89,1760385600000,8276527.0,246.7359
2025-10-13,MMM,151.1,152.43,150.415,63279,150.57,1760385600000,2724952.0,151.3135
2025-10-13,CVX,151.94,151.98,149.43,98198,150,1760385600000,5978755.0,151.2738
2025-10-13,MRK,85.7,86.46,85.24,87913,85.655,1760385600000,6553942.0,85.7027
2025-10-13,JPM,307.97,309.46,305.45,244451,305.6,1760385600000,10788680.0,308.0103
2025-10-13,SHW,332.16,333.98,329.45,39459,331.86,1760385600000,1697766.0,332.1287
2025-10-13,KO,66.8,66.8,66,264896,66.23,1760385600000,13690029.0,66.5748
2025-10-13,MCD,300.11,300.42,294,79557,294.6,1760385600000,3369584.0,298.6905
2025-10-13,HD,379.37,382.31,377.19,82361,379.07,1760385600000,2925910.0,379.9331
2025-10-13,TRV,270.38,272.345,266.47,24905,268.53,1760385600000,854339,270.4679
2025-10-13,DIS,110.27,110.96,109.38,105610,110.39,1760385600000,7435054.0,110.3207
2025-10-13,UNH,358.66,359.16,353.32,193997,354.74,1760385600000,5659400.0,357.1064
2025-10-13,CAT,504.76,506.38,495.45,68182,502.15,1760385600000,2618593.0,503.0653
2025-10-14,AMGN,293.85,296.87,290.97,45660,291.745,1760472000000,1975949.0,294.1517
2025-10-14,CAT,527.47,531.56,499.01,136529,500.58,1760472000000,5459830.0,523.178
2025-10-14,NVDA,180.03,184.8,179.7,3253530,184.77,1760472000000,205641380.0,181.8108
2025-10-14,V,348.38,350.01,340.22,110205,341,1760472000000,5731348.0,347.7613
2025-10-14,IBM,276.15,277.53,272.5469,77624,275.52,1760472000000,3058149.0,275.7042
2025-10-14,TRV,275.64,275.86,270.315,29475,270.315,1760472000000,909211,274.6211
2025-10-14,KO,67.51,67.57,66.745,248320,66.87,1760472000000,14245564.0,67.2257
2025-10-14,INTC,35.63,36.545,34.69,539089,36,1760472000000,117908345.0,35.65
2025-10-14,CVX,152.39,153.46,149.66,99181,149.81,1760472000000,6419350.0,152.3957
2025-10-14,AMZN,216.39,219.32,212.6,713414,215.555,1760472000000,45665580.0,216.4153
2025-10-14,MSFT,513.57,515.282,506,397821,510.225,1760472000000,14684300.0,511.9895
2025-10-14,JPM,302.08,307,294.21,298267,305.84,1760472000000,16178755.0,301.6576
2025-10-14,BA,214.3,217.945,212.235,94299,213.54,1760472000000,5975722.0,215.344
2025-10-14,AAPL,247.77,248.845,244.7,533528,246.6,1760472000000,35477986.0,247.3488
2025-10-14,CSCO,68.66,69.16,66.8131,136536,67.11,1760472000000,15402046.0,68.4798
2025-10-14,CRM,239.77,248.28,239.55,186285,248.11,1760472000000,9123850.0,243.2363
2025-10-14,NKE,67.64,68,66.06,116544,66.47,1760472000000,9483677.0,67.2922
2025-10-14,GS,770.76,786.569,742.4601,145294,764.45,1760472000000,4710809.0,767.0912
2025-10-14,MMM,152.53,153.71,149.27,53890,149.27,1760472000000,2604831.0,152.5309
2025-10-14,WMT,107.21,107.92,102.8921,393534,104.05,1760472000000,30859504.0,106.0769
2025-10-14,HD,387.72,388.89,378.01,87027,378.87,1760472000000,4399862.0,386.1805
2025-10-14,HON,208.61,208.73,201.35,67720,201.42,1760472000000,4050179.0,207.0023
2025-10-14,MRK,84.7,85.68,84.15,112021,85.38,1760472000000,9675036.0,84.8677
2025-10-14,DIS,111.17,111.84,109.2,102516,109.65,1760472000000,7897966.0,110.9935
2025-10-14,JNJ,190.85,194.4,185.88,219610,192.92,1760472000000,13613340.0,189.4682
2025-10-14,VZ,40.55,40.58,39.76,136002,39.8,1760472000000,22346065.0,40.3087
2025-10-14,AXP,332.85,336.33,320.5,75148,321.61,1760472000000,2810383.0,331.8817
2025-10-14,UNH,359.93,362.33,353.4001,177546,354.95,1760472000000,5974813.0,359.2037
2025-10-14,MCD,304.56,305.52,300.1101,78964,300.16,1760472000000,2992849.0,304.0473
2025-10-14,PG,149.16,149.25,147.0802,115578,147.57,1760472000000,8585346.0,148.5737
2025-10-14,SHW,335.27,337.04,329.25,59708,329.78,1760472000000,3393520.0,334.2901
2025-10-15,CRM,236.58,241.317,235.9,155754,240.87,1760558400000,8389242.0,238.4534
2025-10-15,MRK,84.11,84.69,83.61,125121,84.19,1760558400000,9168705.0,84.1047
2025-10-15,AAPL,249.34,251.82,247.47,528880,249.485,1760558400000,33893611.0,249.5813
2025-10-15,HON,202.5,209.41,202.095,75622,208.78,1760558400000,4430280.0,203.7631
2025-10-15,BA,214,215.93,212.48,90034,215.035,1760558400000,5055634.0,214.3379
